calories_burned,distance_km,active_minutes,sleep_hours,heart_rate_avg,workout_type,weather_conditions,location,mood,workout_type_encoded,weather_conditions_encoded,location_encoded,mood_encoded,calories_burned_normalized,distance_km_normalized,active_minutes_normalized,sleep_hours_normalized,heart_rate_avg_normalized
3530.54,11.52,1370,7.4,104,Walking,Clear,Gym,Stressed,4,0,0,2,0.812224489,0.576,0.952050035,0.616666667,0.369747899
2647.06,2.22,312,4.7,169,Walking,Fog,Home,Happy,4,1,1,0,0.458818353,0.111,0.216817234,0.391666667,0.915966387
3199.1,19.23,115,3.9,134,Walking,Fog,Home,Happy,4,1,1,0,0.679643186,0.9615,0.079916609,0.325,0.621848739
3492.99,3.82,1208,8.8,121,Walking,Fog,Park,Stressed,4,1,2,2,0.797203888,0.191,0.839471855,0.733333333,0.512605042
2394.37,7.18,1187,7.4,147,Walking,Fog,Gym,Neutral,4,1,0,1,0.35773831,0.359,0.824878388,0.616666667,0.731092437
2578.58,2.83,810,0.8,109,Walking,Snow,Home,Neutral,4,3,1,1,0.431425257,0.1415,0.562890896,0.066666667,0.411764706
2575.46,0.42,458,9.2,104,Walking,Clear,Park,Tired,4,0,2,3,0.430177207,0.021,0.318276581,0.766666667,0.369747899
1858.12,18.31,775,9.6,145,Walking,Fog,Park,Happy,4,1,2,0,0.143229729,0.9155,0.53856845,0.8,0.714285714
2659.6,8.99,1213,2.3,106,Walking,Rain,Park,Tired,4,2,2,3,0.463834553,0.4495,0.842946491,0.191666667,0.386554622
1557.53,18.47,215,1,89,Walking,Rain,Home,Neutral,4,2,1,1,0.02298892,0.9235,0.149409312,0.083333333,0.243697479
2221.75,14.13,906,0.1,76,Walking,Clear,Park,Tired,4,0,2,3,0.288687548,0.7065,0.629603892,0.008333333,0.134453782
2755.44,11.19,947,11.4,156,Walking,Snow,Home,Stressed,4,3,1,2,0.502172087,0.5595,0.6580959,0.95,0.806722689
2450.79,4.24,1236,5.2,175,Walking,Clear,Home,Neutral,4,0,1,1,0.380307212,0.212,0.858929812,0.433333333,0.966386555
3092.08,15,145,8.6,82,Walking,Snow,Home,Stressed,4,3,1,2,0.636833473,0.75,0.10076442,0.716666667,0.18487395
2786.39,19.57,484,5.7,89,Walking,Fog,Gym,Stressed,4,1,0,2,0.514552582,0.9785,0.336344684,0.475,0.243697479
3541.17,4.03,1335,2.5,119,Walking,Snow,Park,Happy,4,3,2,0,0.816476659,0.2015,0.927727589,0.208333333,0.495798319
1508.87,3.84,184,1.2,75,Walking,Snow,Gym,Tired,4,3,0,3,0.003524141,0.192,0.127866574,0.1,0.12605042
2520.24,18.45,130,4,172,Walking,Clear,Park,Neutral,4,0,2,1,0.408088324,0.9225,0.090340514,0.333333333,0.941176471
2598.03,4.24,1192,0.7,94,Walking,Rain,Home,Happy,4,2,1,0,0.439205568,0.212,0.828353023,0.058333333,0.285714286
3336.62,9.1,32,4,135,Walking,Snow,Home,Happy,4,3,1,0,0.734653386,0.455,0.022237665,0.333333333,0.630252101
2888.67,3.74,684,0.9,166,Walking,Fog,Park,Happy,4,1,2,0,0.555466219,0.187,0.47533009,0.075,0.890756303
2722.71,13.54,191,4,63,Walking,Rain,Gym,Neutral,4,2,0,1,0.489079563,0.677,0.132731063,0.333333333,0.025210084
2235.11,8.77,945,10.1,138,Walking,Clear,Gym,Neutral,4,0,0,1,0.294031761,0.4385,0.656706046,0.841666667,0.655462185
2114.95,12.63,324,7.4,117,Walking,Snow,Park,Happy,4,3,2,0,0.245965839,0.6315,0.225156359,0.616666667,0.478991597
2280.29,13.51,1116,11.2,139,Walking,Fog,Park,Happy,4,1,2,0,0.312104484,0.6755,0.775538568,0.933333333,0.663865546
3323.82,3.06,843,0.7,110,Walking,Clear,Home,Neutral,4,0,1,1,0.729533181,0.153,0.585823489,0.058333333,0.420168067
2245.61,18.25,604,3.3,157,Walking,Clear,Home,Happy,4,0,1,0,0.298231929,0.9125,0.419735928,0.275,0.81512605
3304.46,3.35,1370,7.2,124,Walking,Rain,Gym,Stressed,4,2,0,2,0.721788872,0.1675,0.952050035,0.6,0.537815126
3035.14,13.97,1402,9.8,99,Walking,Fog,Home,Neutral,4,1,1,1,0.614056562,0.6985,0.9742877,0.816666667,0.327731092
3939.4,11.45,291,5.3,109,Walking,Snow,Park,Tired,4,3,2,3,0.975775031,0.5725,0.202223767,0.441666667,0.411764706
1618.93,8.76,745,7.8,111,Walking,Clear,Park,Neutral,4,0,2,1,0.047549902,0.438,0.517720639,0.65,0.428571429
2272.44,9.6,457,0.2,129,Walking,Snow,Home,Happy,4,3,1,0,0.308964359,0.48,0.317581654,0.016666667,0.579831933
2971.51,2.74,1016,9.3,85,Walking,Snow,Home,Stressed,4,3,1,2,0.588603544,0.137,0.706045865,0.775,0.210084034
3393.49,18.68,207,5.5,135,Walking,Fog,Park,Neutral,4,1,2,1,0.757402296,0.934,0.143849896,0.458333333,0.630252101
3646.03,15.59,1147,6.4,89,Walking,Snow,Gym,Stressed,4,3,0,2,0.858422337,0.7795,0.797081306,0.533333333,0.243697479
1711.23,17.45,236,6.5,115,Walking,Clear,Home,Neutral,4,0,1,1,0.084471379,0.8725,0.16400278,0.541666667,0.462184874
2336.66,14.6,651,5.3,75,Walking,Snow,Gym,Tired,4,3,0,3,0.334653386,0.73,0.452397498,0.441666667,0.12605042
3647.37,10.27,824,1.2,88,Walking,Fog,Home,Stressed,4,1,1,2,0.858958358,0.5135,0.572619875,0.1,0.235294118
3292.58,13.78,325,4.9,104,Walking,Clear,Home,Stressed,4,0,1,2,0.717036681,0.689,0.225851286,0.408333333,0.369747899
3949.55,1.49,277,10.8,109,Walking,Rain,Gym,Stressed,4,2,0,2,0.979835193,0.0745,0.192494788,0.9,0.411764706
1718.89,11.62,788,0.5,65,Walking,Fog,Home,Stressed,4,1,1,2,0.087535501,0.581,0.547602502,0.041666667,0.042016807
2391.73,14.92,445,5.1,99,Walking,Snow,Home,Stressed,4,3,1,2,0.356682267,0.746,0.30924253,0.425,0.327731092
3134.97,16.26,803,8.1,124,Walking,Rain,Home,Happy,4,2,1,0,0.65399016,0.813,0.558026407,0.675,0.537815126
2116.33,6.62,203,5,93,Walking,Fog,Gym,Neutral,4,1,0,1,0.246517861,0.331,0.141070188,0.416666667,0.277310924
2789.58,19.82,410,7.4,121,Walking,Fog,Home,Happy,4,1,1,0,0.515828633,0.991,0.284920083,0.616666667,0.512605042
2414.85,3.56,799,6.6,85,Walking,Snow,Home,Happy,4,3,1,0,0.365930637,0.178,0.555246699,0.55,0.210084034
3164.64,0.53,638,2.6,61,Walking,Rain,Home,Neutral,4,2,1,1,0.665858634,0.0265,0.443363447,0.216666667,0.008403361
3746.08,17.52,618,9.4,84,Walking,Rain,Park,Happy,4,2,2,0,0.898443938,0.876,0.429464906,0.783333333,0.201680672
1856,11.18,1154,3.8,81,Walking,Rain,Park,Neutral,4,2,2,1,0.142381695,0.559,0.801945796,0.316666667,0.176470588
2995.36,10.96,407,9.5,92,Walking,Fog,Home,Happy,4,1,1,0,0.598143926,0.548,0.282835302,0.791666667,0.268907563
3672.84,13.14,66,4.5,66,Walking,Snow,Home,Stressed,4,3,1,2,0.869146766,0.657,0.045865184,0.375,0.050420168
3907.73,15.35,1143,6.8,90,Walking,Fog,Park,Tired,4,1,2,3,0.963106524,0.7675,0.794301598,0.566666667,0.25210084
2425.48,10.27,676,10.2,159,Walking,Rain,Park,Happy,4,2,2,0,0.370182807,0.5135,0.469770674,0.85,0.831932773
2899.23,5.6,1386,7,81,Walking,Snow,Park,Tired,4,3,2,3,0.559690388,0.28,0.963168867,0.583333333,0.176470588
2050.03,19.71,89,9.1,163,Walking,Snow,Home,Neutral,4,3,1,1,0.2199968,0.9855,0.061848506,0.758333333,0.865546218
3891.75,19.23,1228,5.6,95,Walking,Clear,Park,Stressed,4,0,2,2,0.956714269,0.9615,0.853370396,0.466666667,0.294117647
3000.55,5.99,1094,1.5,178,Walking,Snow,Park,Tired,4,3,2,3,0.600220009,0.2995,0.760250174,0.125,0.991596639
2807.84,12.73,956,6.4,70,Walking,Snow,Gym,Happy,4,3,0,0,0.523132925,0.6365,0.664350243,0.533333333,0.084033613
3221.06,2.54,66,8.7,91,Walking,Fog,Home,Tired,4,1,1,3,0.688427537,0.127,0.045865184,0.725,0.260504202
3111.07,11.41,245,3.2,114,Walking,Fog,Gym,Neutral,4,1,0,1,0.644429777,0.5705,0.170257123,0.266666667,0.453781513
3564.68,0.93,514,1,106,Walking,Rain,Gym,Tired,4,2,0,3,0.825881035,0.0465,0.357192495,0.083333333,0.386554622
1620.72,7.2,497,4.8,136,Walking,Fog,Park,Neutral,4,1,2,1,0.048265931,0.36,0.345378735,0.4,0.638655462
1696.04,5.05,520,7.1,143,Walking,Clear,Gym,Happy,4,0,0,0,0.078395136,0.2525,0.361362057,0.591666667,0.697478992
3684.27,14.74,558,0.6,92,Walking,Clear,Home,Tired,4,0,1,3,0.873718949,0.737,0.387769284,0.05,0.268907563
1899.28,12.83,1056,9.2,159,Walking,Rain,Park,Stressed,4,2,2,2,0.159694388,0.6415,0.733842946,0.766666667,0.831932773
3078.73,16.26,377,0.6,152,Walking,Rain,Park,Happy,4,2,2,0,0.63149326,0.813,0.261987491,0.05,0.773109244
1754.57,18.42,749,9.1,157,Walking,Rain,Park,Stressed,4,2,2,2,0.101808072,0.921,0.520500347,0.758333333,0.81512605
3526.1,19.77,1099,7.7,90,Walking,Clear,Home,Neutral,4,0,1,1,0.810448418,0.9885,0.763724809,0.641666667,0.25210084
3200.4,5.05,1187,1.2,123,Walking,Fog,Home,Happy,4,1,1,0,0.680163207,0.2525,0.824878388,0.1,0.529411765
3089.03,2.12,86,8.3,92,Walking,Snow,Gym,Neutral,4,3,0,1,0.635613425,0.106,0.059763725,0.691666667,0.268907563
2980.32,3.5,910,10,72,Walking,Fog,Home,Happy,4,1,1,0,0.592127685,0.175,0.6323836,0.833333333,0.100840336
1760.91,17.03,804,5.7,178,Walking,Rain,Gym,Happy,4,2,0,0,0.104344174,0.8515,0.558721334,0.475,0.991596639
2575.47,18.3,295,9.9,93,Walking,Rain,Gym,Happy,4,2,0,0,0.430181207,0.915,0.205003475,0.825,0.277310924
2233.6,13.79,752,2.7,163,Walking,Snow,Gym,Stressed,4,3,0,2,0.293427737,0.6895,0.522585129,0.225,0.865546218
2973.04,6.62,1196,3.2,84,Walking,Rain,Gym,Stressed,4,2,0,2,0.589215569,0.331,0.831132731,0.266666667,0.201680672
2213.86,3.44,6,6,139,Walking,Fog,Park,Neutral,4,1,2,1,0.285531421,0.172,0.004169562,0.5,0.663865546
1535.37,0.76,268,1.4,99,Walking,Fog,Home,Happy,4,1,1,0,0.014124565,0.038,0.186240445,0.116666667,0.327731092
3006.89,17.69,631,10.2,96,Walking,Clear,Gym,Stressed,4,0,0,2,0.60275611,0.8845,0.438498958,0.85,0.302521008
2688.14,3.43,1156,1.6,172,Walking,Rain,Gym,Neutral,4,2,0,1,0.47525101,0.1715,0.80333565,0.133333333,0.941176471
1619.18,2.39,319,9.3,166,Walking,Snow,Gym,Tired,4,3,0,3,0.047649906,0.1195,0.221681723,0.775,0.890756303
2136.24,18.89,311,7.8,83,Walking,Snow,Home,Happy,4,3,1,0,0.254482179,0.9445,0.216122307,0.65,0.193277311
3911.5,15.75,1137,1,178,Walking,Snow,Park,Stressed,4,3,2,2,0.964614585,0.7875,0.790132036,0.083333333,0.991596639
3040.58,17.26,1309,6.8,155,Walking,Rain,Park,Neutral,4,2,2,1,0.616232649,0.863,0.909659486,0.566666667,0.798319328
2433.07,2.99,378,8.7,91,Walking,Fog,Gym,Neutral,4,1,0,1,0.373218929,0.1495,0.262682418,0.725,0.260504202
2405.9,16.31,1400,1.2,102,Walking,Clear,Park,Neutral,4,0,2,1,0.362350494,0.8155,0.972897846,0.1,0.352941176
3866.41,5.43,157,10.3,144,Walking,Rain,Park,Happy,4,2,2,0,0.946577863,0.2715,0.109103544,0.858333333,0.705882353
1591.04,1.54,293,5.2,165,Walking,Fog,Park,Neutral,4,1,2,1,0.036393456,0.077,0.203613621,0.433333333,0.882352941
3472.23,0.55,833,4.8,90,Walking,Snow,Park,Neutral,4,3,2,1,0.788899556,0.0275,0.578874218,0.4,0.25210084
3604.91,8.75,1326,2.1,146,Walking,Clear,Park,Happy,4,0,2,0,0.841973679,0.4375,0.921473245,0.175,0.722689076
3304.36,1.25,890,9.1,118,Walking,Snow,Home,Neutral,4,3,1,1,0.72174887,0.0625,0.618485059,0.758333333,0.487394958
2952.47,6.42,326,4.6,156,Walking,Fog,Park,Neutral,4,1,2,1,0.580987239,0.321,0.226546213,0.383333333,0.806722689
3620.74,1.75,964,3.6,108,Walking,Fog,Gym,Happy,4,1,0,0,0.848305932,0.0875,0.669909659,0.3,0.403361345
2291.18,12.44,816,3.4,73,Walking,Fog,Park,Neutral,4,1,2,1,0.316460658,0.622,0.567060459,0.283333333,0.109243697
1927.33,15.2,1008,3.1,176,Walking,Snow,Home,Happy,4,3,1,0,0.170914837,0.76,0.700486449,0.258333333,0.974789916
2891.91,8.96,601,0.1,102,Walking,Snow,Park,Happy,4,3,2,0,0.55676227,0.448,0.417651147,0.008333333,0.352941176
2290.99,0.84,844,8,142,Walking,Snow,Home,Stressed,4,3,1,2,0.316384655,0.042,0.586518416,0.666666667,0.68907563
3095.01,14.7,1026,6.3,126,Walking,Fog,Home,Stressed,4,1,1,2,0.63800552,0.735,0.712995136,0.525,0.554621849
1686.02,2.71,537,11.2,167,Walking,Clear,Home,Neutral,4,0,1,1,0.074386975,0.1355,0.373175817,0.933333333,0.899159664
2216.48,17.38,730,8.6,156,Walking,Rain,Park,Stressed,4,2,2,2,0.286579463,0.869,0.507296734,0.716666667,0.806722689
2745.71,5.65,789,6.7,164,Walking,Clear,Home,Tired,4,0,1,3,0.498279931,0.2825,0.548297429,0.558333333,0.87394958
2253.87,17.17,469,10.2,128,Walking,Rain,Home,Stressed,4,2,1,2,0.301536061,0.8585,0.325920778,0.85,0.571428571
1691.47,14.34,370,8.2,104,Walking,Snow,Home,Happy,4,3,1,0,0.076567063,0.717,0.257123002,0.683333333,0.369747899
1566.65,7.78,176,4,106,Walking,Snow,Home,Neutral,4,3,1,1,0.026637065,0.389,0.122307158,0.333333333,0.386554622
3141.16,0.83,1290,9.2,147,Walking,Snow,Home,Happy,4,3,1,0,0.656466259,0.0415,0.896455872,0.766666667,0.731092437
3285.43,19.9,1234,7.4,130,Walking,Snow,Park,Neutral,4,3,2,1,0.714176567,0.995,0.857539958,0.616666667,0.588235294
3270.28,10.53,273,4.1,121,Walking,Rain,Home,Happy,4,2,1,0,0.708116325,0.5265,0.18971508,0.341666667,0.512605042
2675.03,9.93,960,11.8,130,Walking,Fog,Home,Tired,4,1,1,3,0.4700068,0.4965,0.667129951,0.983333333,0.588235294
2877.8,16.91,462,7.9,118,Walking,Clear,Park,Stressed,4,0,2,2,0.551118045,0.8455,0.321056289,0.658333333,0.487394958
3073.21,8.44,676,5.1,154,Walking,Fog,Park,Tired,4,1,2,3,0.629285171,0.422,0.469770674,0.425,0.789915966
1837.72,5.98,1119,10.3,96,Walking,Clear,Park,Tired,4,0,2,3,0.135069403,0.299,0.77762335,0.858333333,0.302521008
2547.05,10.54,282,9.8,108,Walking,Rain,Park,Neutral,4,2,2,1,0.418812753,0.527,0.195969423,0.816666667,0.403361345
3134.33,9.54,652,9.6,149,Walking,Rain,Home,Tired,4,2,1,3,0.653734149,0.477,0.453092425,0.8,0.74789916
1899.83,7.38,461,5.9,118,Walking,Snow,Home,Tired,4,3,1,3,0.159914397,0.369,0.320361362,0.491666667,0.487394958
1818.27,15.79,1164,11.9,167,Walking,Rain,Gym,Happy,4,2,0,0,0.127289092,0.7895,0.808895066,0.991666667,0.899159664
3653.44,7.79,1295,7.2,107,Walking,Rain,Gym,Happy,4,2,0,0,0.861386455,0.3895,0.899930507,0.6,0.394957983
3090.49,9.19,1212,11.2,153,Walking,Snow,Home,Happy,4,3,1,0,0.636197448,0.4595,0.842251564,0.933333333,0.781512605
1706.6,12.76,1413,5.1,121,Walking,Clear,Home,Tired,4,0,1,3,0.082619305,0.638,0.981931897,0.425,0.512605042
2374.31,8.88,1050,7.7,126,Walking,Rain,Park,Happy,4,2,2,0,0.349713989,0.444,0.729673384,0.641666667,0.554621849
2773.99,0.37,1436,7.8,148,Walking,Clear,Gym,Happy,4,0,0,0,0.509592384,0.0185,0.997915219,0.65,0.739495798
1552.06,18.68,459,8.5,114,Walking,Rain,Home,Stressed,4,2,1,2,0.020800832,0.934,0.318971508,0.708333333,0.453781513
2413.17,6.7,169,8.3,104,Walking,Snow,Gym,Happy,4,3,0,0,0.36525861,0.335,0.117442669,0.691666667,0.369747899
2067.56,3.3,514,8.7,87,Walking,Snow,Park,Stressed,4,3,2,2,0.22700908,0.165,0.357192495,0.725,0.226890756
3047.75,14.84,1002,9.6,155,Walking,Rain,Home,Stressed,4,2,1,2,0.619100764,0.742,0.696316887,0.8,0.798319328
3027.27,5.89,110,1.6,99,Walking,Snow,Park,Happy,4,3,2,0,0.610908436,0.2945,0.076441974,0.133333333,0.327731092
3915.55,8.91,328,12,69,Walking,Clear,Gym,Happy,4,0,0,0,0.966234649,0.4455,0.227936067,1,0.075630252
1914.93,12.41,1169,2.2,127,Walking,Fog,Gym,Neutral,4,1,0,1,0.165954638,0.6205,0.812369701,0.183333333,0.56302521
3802.95,17.33,504,0.3,152,Walking,Fog,Home,Happy,4,1,1,0,0.921192848,0.8665,0.350243224,0.025,0.773109244
1563.08,2.02,689,5.6,85,Walking,Clear,Park,Stressed,4,0,2,2,0.025209008,0.101,0.478804726,0.466666667,0.210084034
1632.69,3.41,279,10.6,118,Walking,Snow,Park,Neutral,4,3,2,1,0.053054122,0.1705,0.193884642,0.883333333,0.487394958
3203.74,17.95,228,9.9,72,Walking,Snow,Home,Happy,4,3,1,0,0.68149926,0.8975,0.158443363,0.825,0.100840336
2884.97,14.16,78,1.6,99,Walking,Rain,Home,Neutral,4,2,1,1,0.553986159,0.708,0.054204309,0.133333333,0.327731092
2510.53,0.98,929,11.5,164,Walking,Snow,Park,Happy,4,3,2,0,0.404204168,0.049,0.645587213,0.958333333,0.87394958
3066.68,3.3,760,3.3,139,Walking,Fog,Gym,Tired,4,1,0,3,0.626673067,0.165,0.528144545,0.275,0.663865546
2087.33,8.74,170,7.5,171,Walking,Clear,Home,Stressed,4,0,1,2,0.234917397,0.437,0.118137596,0.625,0.932773109
3169.23,10.71,842,1,164,Walking,Rain,Home,Tired,4,2,1,3,0.667694708,0.5355,0.585128562,0.083333333,0.87394958
2552.56,11.68,673,8.7,121,Walking,Snow,Home,Neutral,4,3,1,1,0.421016841,0.584,0.467685893,0.725,0.512605042
2293.16,2.96,419,9.7,71,Walking,Fog,Park,Neutral,4,1,2,1,0.31725269,0.148,0.291174427,0.808333333,0.092436975
2992.58,17.36,1224,0.4,138,Walking,Fog,Gym,Stressed,4,1,0,2,0.597031881,0.868,0.850590688,0.033333333,0.655462185
1780.55,14.44,1398,1.7,76,Walking,Fog,Home,Neutral,4,1,1,1,0.112200488,0.722,0.971507992,0.141666667,0.134453782
3155.48,16.82,182,4.9,109,Walking,Rain,Park,Tired,4,2,2,3,0.662194488,0.841,0.12647672,0.408333333,0.411764706
3848.64,5.79,1278,0,143,Walking,Snow,Gym,Tired,4,3,0,3,0.939469579,0.2895,0.888116748,0,0.697478992
2944.88,3.26,384,2.4,177,Walking,Fog,Gym,Tired,4,1,0,3,0.577951118,0.163,0.266851981,0.2,0.983193277
2630.06,16.7,289,2.2,136,Walking,Fog,Gym,Tired,4,1,0,3,0.452018081,0.835,0.200833912,0.183333333,0.638655462
3646.31,16.95,384,1.7,147,Walking,Clear,Park,Stressed,4,0,2,2,0.858534341,0.8475,0.266851981,0.141666667,0.731092437
3224.19,18.71,1352,9.4,93,Walking,Snow,Park,Stressed,4,3,2,2,0.689679587,0.9355,0.939541348,0.783333333,0.277310924
3339.29,5.03,691,2.8,80,Walking,Snow,Home,Tired,4,3,1,3,0.735721429,0.2515,0.48019458,0.233333333,0.168067227
2457.24,10.52,1310,8.5,115,Walking,Rain,Gym,Neutral,4,2,0,1,0.382887315,0.526,0.910354413,0.708333333,0.462184874
2491.58,1.79,535,5.6,97,Walking,Clear,Park,Neutral,4,0,2,1,0.396623865,0.0895,0.371785962,0.466666667,0.31092437
3268.68,0.81,929,2.8,139,Walking,Rain,Home,Tired,4,2,1,3,0.707476299,0.0405,0.645587213,0.233333333,0.663865546
1998.29,1.39,923,8.1,108,Walking,Rain,Home,Neutral,4,2,1,1,0.199299972,0.0695,0.641417651,0.675,0.403361345
2912.79,13.81,129,3,146,Walking,Clear,Home,Tired,4,0,1,3,0.565114605,0.6905,0.089645587,0.25,0.722689076
1856.45,10.87,581,10.2,145,Walking,Fog,Park,Tired,4,1,2,3,0.142561702,0.5435,0.403752606,0.85,0.714285714
3142.71,4.4,118,11.9,70,Walking,Fog,Gym,Neutral,4,1,0,1,0.657086283,0.22,0.08200139,0.991666667,0.084033613
3632.94,14.69,240,4.5,129,Walking,Snow,Gym,Happy,4,3,0,0,0.853186127,0.7345,0.166782488,0.375,0.579831933
2602.11,9.35,1395,8.8,135,Walking,Snow,Gym,Tired,4,3,0,3,0.440837634,0.4675,0.969423211,0.733333333,0.630252101
2973.58,14.15,914,2.2,153,Walking,Fog,Home,Tired,4,1,1,3,0.589431577,0.7075,0.635163308,0.183333333,0.781512605
1914.62,16.64,414,0.1,83,Walking,Rain,Home,Stressed,4,2,1,2,0.165830633,0.832,0.287699792,0.008333333,0.193277311
3922.59,2.41,938,1.7,152,Walking,Snow,Gym,Happy,4,3,0,0,0.969050762,0.1205,0.651841557,0.141666667,0.773109244
3676.91,18.24,1244,9.5,161,Walking,Clear,Home,Neutral,4,0,1,1,0.870774831,0.912,0.864489229,0.791666667,0.848739496
3347.82,19.54,1143,10.7,75,Walking,Snow,Home,Tired,4,3,1,3,0.739133565,0.977,0.794301598,0.891666667,0.12605042
3486.2,19.36,281,3.7,76,Walking,Rain,Home,Stressed,4,2,1,2,0.79448778,0.968,0.195274496,0.308333333,0.134453782
1689.9,5.7,840,7.2,129,Walking,Fog,Gym,Stressed,4,1,0,2,0.075939038,0.285,0.583738707,0.6,0.579831933
1617.61,16.54,497,7.6,148,Walking,Clear,Home,Stressed,4,0,1,2,0.047021881,0.827,0.345378735,0.633333333,0.739495798
1526.69,6.35,268,5.5,62,Walking,Rain,Gym,Neutral,4,2,0,1,0.010652426,0.3175,0.186240445,0.458333333,0.016806723
3449.15,14.51,440,11.8,129,Walking,Clear,Home,Happy,4,0,1,0,0.779667187,0.7255,0.305767894,0.983333333,0.579831933
2224.89,7.67,48,1.4,106,Walking,Fog,Home,Tired,4,1,1,3,0.289943598,0.3835,0.033356498,0.116666667,0.386554622
3950.01,8.77,64,10.5,134,Walking,Snow,Park,Tired,4,3,2,3,0.980019201,0.4385,0.04447533,0.875,0.621848739
2850.29,18.22,292,6.6,122,Walking,Fog,Home,Neutral,4,1,1,1,0.540113605,0.911,0.202918694,0.55,0.521008403
3977.65,5.32,226,4.9,100,Walking,Clear,Gym,Tired,4,0,0,3,0.991075643,0.266,0.157053509,0.408333333,0.336134454
3915.84,19.91,1227,3.2,177,Walking,Snow,Gym,Happy,4,3,0,0,0.966350654,0.9955,0.852675469,0.266666667,0.983193277
3173.26,3.34,1349,4.1,107,Walking,Snow,Home,Tired,4,3,1,3,0.669306772,0.167,0.937456567,0.341666667,0.394957983
2545.38,18.88,118,8.4,144,Walking,Clear,Gym,Happy,4,0,0,0,0.418144726,0.944,0.08200139,0.7,0.705882353
2047.62,18.6,436,6.9,80,Walking,Fog,Gym,Neutral,4,1,0,1,0.219032761,0.93,0.302988186,0.575,0.168067227
3512.08,12.34,938,1.3,74,Walking,Rain,Home,Stressed,4,2,1,2,0.804840194,0.617,0.651841557,0.108333333,0.117647059
3054.49,13.33,116,9.5,74,Walking,Snow,Home,Tired,4,3,1,3,0.621796872,0.6665,0.080611536,0.791666667,0.117647059
2559.79,15.86,932,5.9,121,Walking,Clear,Gym,Neutral,4,0,0,1,0.423908956,0.793,0.647671994,0.491666667,0.512605042
2226.67,9.51,74,0.9,166,Walking,Fog,Gym,Neutral,4,1,0,1,0.290655626,0.4755,0.0514246,0.075,0.890756303
1680.24,14.74,1187,6.6,97,Walking,Snow,Home,Neutral,4,3,1,1,0.072074883,0.737,0.824878388,0.55,0.31092437
3230.14,7.96,1213,7.5,75,Walking,Snow,Home,Neutral,4,3,1,1,0.692059682,0.398,0.842946491,0.625,0.12605042
2510.37,11.46,795,7.7,87,Walking,Snow,Home,Neutral,4,3,1,1,0.404140166,0.573,0.552466991,0.641666667,0.226890756
3583.76,16.93,1416,7.7,79,Walking,Snow,Home,Tired,4,3,1,3,0.833513341,0.8465,0.984016678,0.641666667,0.159663866
3881.69,11.22,955,2,157,Walking,Rain,Gym,Stressed,4,2,0,2,0.952690108,0.561,0.663655316,0.166666667,0.81512605
3822.36,17.98,703,3.9,150,Walking,Snow,Park,Stressed,4,3,2,2,0.928957158,0.899,0.488533704,0.325,0.756302521
1788.26,1.36,1210,10.8,163,Walking,Snow,Park,Tired,4,3,2,3,0.115284611,0.068,0.84086171,0.9,0.865546218
3910.88,2.02,66,4.4,83,Walking,Fog,Gym,Stressed,4,1,0,2,0.964366575,0.101,0.045865184,0.366666667,0.193277311
3584.16,0.8,466,2.8,79,Walking,Rain,Gym,Tired,4,2,0,3,0.833673347,0.04,0.323835997,0.233333333,0.159663866
3298.76,16.18,1206,8.1,139,Walking,Fog,Park,Stressed,4,1,2,2,0.71950878,0.809,0.838082001,0.675,0.663865546
1656.96,5.91,1117,5.8,129,Walking,Rain,Gym,Neutral,4,2,0,1,0.062762511,0.2955,0.776233495,0.483333333,0.579831933
1925.53,8.47,1007,2.1,115,Walking,Fog,Park,Neutral,4,1,2,1,0.170194808,0.4235,0.699791522,0.175,0.462184874
3739.06,8.86,131,8.7,114,Walking,Fog,Park,Tired,4,1,2,3,0.895635825,0.443,0.091035441,0.725,0.453781513
2200.04,1.87,1318,7.1,137,Walking,Clear,Home,Tired,4,0,1,3,0.2800032,0.0935,0.915913829,0.591666667,0.647058824
2422.29,18.82,37,6.7,76,Walking,Rain,Gym,Happy,4,2,0,0,0.368906756,0.941,0.0257123,0.558333333,0.134453782
3253.81,7.1,1433,10.8,168,Walking,Fog,Home,Neutral,4,1,1,1,0.701528061,0.355,0.995830438,0.9,0.907563025
3768.7,11.16,1117,2.8,84,Walking,Snow,Home,Stressed,4,3,1,2,0.9074923,0.558,0.776233495,0.233333333,0.201680672
2354.81,15.32,1257,9.7,122,Walking,Fog,Park,Happy,4,1,2,0,0.341913677,0.766,0.87352328,0.808333333,0.521008403
3682.05,9.82,230,2.2,108,Walking,Snow,Home,Neutral,4,3,1,1,0.872830913,0.491,0.159833218,0.183333333,0.403361345
2817.8,8.54,352,4.7,82,Walking,Fog,Home,Tired,4,1,1,3,0.527117085,0.427,0.244614315,0.391666667,0.18487395
2809.44,13,1267,4.4,100,Walking,Snow,Gym,Neutral,4,3,0,1,0.523772951,0.65,0.88047255,0.366666667,0.336134454
3701.41,6.56,1036,2.6,152,Walking,Snow,Home,Happy,4,3,1,0,0.880575223,0.328,0.719944406,0.216666667,0.773109244
1925.84,14.85,893,1,172,Walking,Snow,Home,Tired,4,3,1,3,0.170318813,0.7425,0.62056984,0.083333333,0.941176471
1658.06,8.9,410,11.1,64,Walking,Fog,Gym,Happy,4,1,0,0,0.063202528,0.445,0.284920083,0.925,0.033613445
2201.34,10.49,477,11.5,178,Walking,Clear,Gym,Stressed,4,0,0,2,0.280523221,0.5245,0.331480195,0.958333333,0.991596639
